,id,TRBV9,TRBV8-2,TRBV7-9,TRBV7-8,TRBV7-7,TRBV7-6,TRBV7-5,TRBV7-4,TRBV7-3,TRBV7-2,TRBV7-1,TRBV6-9,TRBV6-8,TRBV6-7,TRBV6-6,TRBV6-5,TRBV6-4,TRBV6-3,TRBV6-1,TRBV5-8,TRBV5-7,TRBV5-6,TRBV5-5,TRBV5-4,TRBV5-3,TRBV5-2,TRBV5-1,TRBV4-3,TRBV4-2,TRBV4-1,TRBV30,TRBV3-2,TRBV3-1,TRBV29-1,TRBV28,TRBV27,TRBV26,TRBV25-1,TRBV24-1,TRBV23-1,TRBV22-1,TRBV21-1,TRBV20-1,TRBV2,TRBV19,TRBV18,TRBV17,TRBV16,TRBV15,TRBV14,TRBV13,TRBV12-5,TRBV12-4,TRBV12-3,TRBV12-2,TRBV12-1,TRBV11-3,TRBV11-2,TRBV11-1,TRBV10-3,TRBV10-2,TRBV10-1,TRBV1,TRAV3,TRAV20
0,HIP08076.txt,10931,,11514,3412,912,2643,73.0,74,4726,13971,3.0,58.0,36.0,138.0,6160,10778,1877,12597,6106,1679.0,72.0,4404,1793,7027,342,,13560,7176.0,5177,4696,8401,10510,1.0,5726,13200,9062,,2442,4360,675,3.0,1780,23786,8330,13165,7956,,184.0,2871,1922,1271,1407,12523,,220.0,103.0,1953,5252,1418.0,5450,651,697,173,,
0,HIP00602.txt,7577,,8125,3131,890,2213,48.0,21,3335,9803,,71.0,38.0,70.0,4531,6455,1491,8007,4955,1182.0,51.0,3501,1591,3995,257,,9292,5035.0,3857,3618,3190,6535,1.0,4032,7680,5919,,1872,2162,444,2.0,1217,14669,6596,9689,5745,,161.0,730,1562,1163,859,8461,,124.0,79.0,1256,4071,1079.0,3824,512,440,88,,
0,HIP03381.txt,5208,1.0,6171,2175,555,1504,19.0,17,2814,5943,,46.0,29.0,52.0,3098,4981,1249,5843,3057,979.0,38.0,2512,948,3196,142,,6159,3344.0,1835,1891,2353,3482,,3680,6998,5679,1.0,1371,3005,316,,1164,11302,4231,8300,3630,3.0,148.0,1648,1793,1146,673,6503,,108.0,43.0,2577,2822,749.0,2252,298,347,79,,
0,HIP01865.txt,1540,,1957,652,181,499,8.0,10,752,871,,9.0,13.0,28.0,1133,2403,622,685,2248,298.0,14.0,1205,271,1074,63,,3550,1.0,546,1338,1596,1396,,1131,2274,1253,,499,947,93,,196,4205,1928,2107,1389,,50.0,871,466,337,230,2367,,37.0,7.0,329,623,109.0,618,332,296,51,,
0,HIP01161.txt,4645,,4671,1480,395,1167,9.0,17,2220,5040,,24.0,23.0,38.0,3069,5223,1082,5635,2958,624.0,54.0,2373,740,2779,107,,5971,2881.0,1576,2194,4092,2252,,3081,8228,4194,,1194,2553,196,,502,9929,3674,5510,2658,,85.0,1428,1036,751,354,3877,,74.0,30.0,616,1724,438.0,1864,465,568,53,,
0,HIP03004.txt,6677,,12062,3583,799,2624,49.0,275,2470,5175,1.0,81.0,35.0,121.0,5827,10286,1618,3244,9254,1547.0,77.0,5006,2525,6864,210,,22232,13.0,3066,9583,243,9320,3.0,4193,11835,8113,,1985,2418,531,4.0,1223,21685,13635,12152,8222,,317.0,3472,2315,1719,1231,10989,,194.0,73.0,1156,5504,763.0,3322,1821,1660,211,,
0,HIP13869.txt,4707,,4569,1502,369,1219,10.0,93,992,2696,,28.0,20.0,54.0,2840,5144,1247,1512,6071,647.0,41.0,2736,884,2609,101,1.0,9487,39.0,1815,3650,2716,3277,3.0,3691,8724,4485,1.0,1187,2871,199,2.0,299,13077,4629,7145,3456,,102.0,1688,1099,1352,278,5538,,71.0,20.0,805,2719,417.0,1991,481,493,87,,
0,HIP14024.txt,1822,,1651,746,236,539,5.0,6,263,1520,,10.0,5.0,27.0,1016,2673,296,1346,1859,198.0,9.0,1291,95,1142,35,,3799,586.0,817,1471,3767,966,1.0,3166,2495,977,,656,1221,82,,133,3498,2027,853,886,,48.0,871,420,425,87,1846,,18.0,2.0,137,462,99.0,874,193,262,52,,
0,HIP02877.txt,1897,,2523,1126,161,850,10.0,67,407,2732,,19.0,5.0,22.0,1334,3754,576,1940,2722,376.0,13.0,979,169,1539,40,,3019,1118.0,1226,2069,3544,1814,,2196,2416,1427,,796,744,126,,247,4908,2956,1964,1179,1.0,59.0,941,613,553,207,2914,,44.0,13.0,411,1071,233.0,1266,211,151,39,,
0,HIP01501.txt,1473,2.0,1483,360,134,351,2.0,7,519,887,,7.0,8.0,8.0,864,1964,304,958,1541,152.0,11.0,661,172,590,37,,2876,764.0,799,1179,2558,885,,1859,2227,1196,,403,607,52,,29,4640,960,1901,1684,,16.0,458,296,262,74,1292,,11.0,7.0,157,556,131.0,521,121,117,24,,
0,HIP00715.txt,10889,,9160,4178,1081,2716,61.0,49,6059,14328,,73.0,45.0,123.0,6862,11566,1709,10999,5987,1654.0,74.0,4621,2541,6028,263,,15462,6353.0,3827,4867,9442,8692,2.0,6521,19791,9183,1.0,2204,5510,615,,1659,22108,9268,11804,7660,,175.0,3686,2472,1333,807,11195,,224.0,93.0,4353,5374,1161.0,3441,527,767,179,,
0,HIP13741.txt,11325,,12147,3985,1286,3277,64.0,183,2495,10226,,72.0,46.0,115.0,7244,12440,1595,8670,6644,1886.0,65.0,4590,1875,6718,270,,18238,3722.0,3935,6401,10758,10629,4.0,6918,12643,12806,,2924,4324,448,1.0,1180,22888,9847,17328,9064,6.0,221.0,3116,2841,2335,1444,14633,,180.0,95.0,5161,6251,858.0,6470,1954,3233,170,,
0,HIP03370.txt,15142,1.0,13027,4403,1223,3459,49.0,84,5846,13899,,59.0,57.0,110.0,6721,11650,2171,12478,5996,1740.0,75.0,6575,1020,7629,367,,15029,7845.0,2564,4864,9119,7424,3.0,6818,12304,12698,1.0,2760,4357,713,2.0,1755,19474,8429,16199,6476,,51.0,4391,2753,2444,1343,12733,,217.0,105.0,1873,5414,1206.0,4991,1562,1667,180,,
0,HIP14206.txt,5116,1.0,11375,3868,1234,2877,28.0,373,106,5077,2.0,65.0,49.0,97.0,7522,12348,2303,3910,10853,1773.0,86.0,6243,1280,6798,172,,22170,5.0,2786,5845,6037,9432,,6813,12218,8131,,2276,4640,411,1.0,1042,13445,10853,9272,3623,,101.0,1688,880,2687,912,19444,,197.0,74.0,4916,4216,532.0,6446,1909,1910,188,,
0,HIP04605.txt,6566,,10516,3020,618,1626,16.0,225,2046,4205,1.0,43.0,35.0,76.0,5065,6830,1774,2809,7898,1135.0,57.0,4143,2081,6041,177,1.0,20384,9.0,2547,5244,6508,7900,2.0,6176,15790,9279,,1734,3790,544,3.0,1525,24303,9454,9590,6080,,201.0,2818,1563,1318,763,7402,,138.0,86.0,2105,6028,890.0,5340,1522,1784,143,,
0,HIP13771.txt,4959,,5830,1933,438,1476,17.0,38,2399,4815,,37.0,30.0,51.0,4133,6285,709,4131,4715,909.0,59.0,3138,968,3286,149,,9123,1646.0,1845,2820,5416,4115,,4945,11156,6783,,1441,2081,274,,706,14318,5500,6723,3320,,126.0,1728,1484,779,664,6453,,91.0,44.0,1091,3132,770.0,3396,726,615,91,,
0,HIP14911.txt,7881,,7684,2786,688,2206,25.0,142,1896,9164,1.0,45.0,33.0,75.0,4650,7750,1092,8101,4197,1212.0,47.0,3274,1390,4242,150,,10917,5129.0,1682,2393,7220,5433,1.0,4538,8291,8215,,1618,2245,359,,902,15787,6384,9973,5955,,161.0,2595,1832,911,1018,9031,,113.0,46.0,1177,3999,558.0,3380,989,988,84,,
0,HIP13945.txt,2712,,3723,1013,191,573,9.0,14,1096,3282,1.0,18.0,16.0,17.0,1389,2349,354,2332,1359,397.0,24.0,1264,611,1396,62,,3352,1948.0,731,1333,1055,2091,,1413,3405,2179,1.0,497,848,150,,368,5872,2272,3334,1767,,66.0,850,491,366,261,2673,,42.0,24.0,454,1243,355.0,1137,138,145,33,,
0,HIP08399.txt,9983,,8656,3385,849,2360,39.0,215,2362,9477,,67.0,25.0,87.0,6017,11126,1963,7531,6503,1485.0,78.0,4888,1477,5121,231,,15838,3704.0,1234,3847,5292,7480,,5800,8852,8021,,2614,3237,447,1.0,1274,15729,7942,12327,6376,,223.0,2878,2687,1317,1766,13222,,195.0,83.0,1463,4386,464.0,2862,1969,2322,137,,
0,HIP13975.txt,8899,,11334,4051,1149,3104,70.0,329,2544,10796,2.0,111.0,58.0,155.0,6483,10723,2199,6484,8707,1544.0,83.0,6067,2259,7184,239,1.0,18971,4263.0,5003,7323,10536,11227,,6646,3166,7225,,2477,2257,442,4.0,1099,29089,13208,13453,8337,,188.0,4502,2377,2221,2019,14690,,199.0,113.0,3796,5350,1052.0,5483,1226,1489,198,,
0,HIP09789.txt,10486,,12975,4925,854,2871,46.0,83,3928,9433,1.0,68.0,67.0,121.0,7237,9899,2147,7647,9470,1304.0,78.0,6086,2428,6861,271,,19359,3764.0,4291,8285,11496,9555,2.0,6453,20625,9285,,2138,4006,603,2.0,1690,21555,11287,14502,5826,8.0,208.0,3805,2243,2279,1726,14922,,227.0,101.0,4617,7322,1227.0,5352,616,1392,205,,
0,HIP13228.txt,8418,,12691,4337,1062,3389,41.0,252,85,9638,,60.0,26.0,48.0,7935,13071,1565,7888,10242,1822.0,40.0,5507,2636,7608,125,,22032,3808.0,1801,7099,7267,10877,2.0,6727,1880,8793,,2625,2524,375,1.0,877,18753,10641,13213,8164,,199.0,3657,2308,2073,1491,12628,,134.0,55.0,1635,7299,547.0,6354,2130,2171,65,,
0,HIP13944.txt,915,1.0,1520,234,113,419,6.0,34,292,1457,,11.0,6.0,7.0,763,1586,205,869,952,112.0,9.0,550,380,630,22,,1633,450.0,462,794,899,925,,673,539,1204,,351,259,52,,169,2742,991,1617,1002,,19.0,328,323,210,154,1539,,20.0,14.0,190,1006,116.0,327,273,126,17,,
0,HIP14015.txt,6529,,6550,3825,558,1267,27.0,33,3059,1813,,30.0,26.0,59.0,3288,5173,1067,1453,4958,610.0,48.0,2941,1150,1989,156,,8701,5.0,1740,3594,5360,4831,2.0,2898,970,3751,,1281,849,306,1.0,911,6436,6271,7931,2995,1.0,100.0,1630,1280,1135,959,7086,,113.0,52.0,1194,2900,630.0,2222,567,643,144,,
0,HIP17440.txt,8147,,13162,3587,679,2049,54.0,361,2300,4426,1.0,70.0,51.0,116.0,6031,9173,2743,3462,12320,1441.0,64.0,5624,2117,6707,230,,17274,11.0,2923,6813,7819,9503,1.0,6614,21401,11004,,2814,4580,646,2.0,1497,29702,12643,13159,5607,,268.0,4561,2972,2387,816,10509,,249.0,99.0,1599,6751,922.0,4347,1994,2074,204,,
0,HIP03505.txt,4577,,5705,1633,529,1365,11.0,11,2882,5506,,26.0,15.0,35.0,3241,5750,1022,3239,3262,738.0,22.0,2050,928,2419,95,,9315,1595.0,2071,2608,3796,3659,2.0,2980,4008,3703,,935,1766,197,1.0,475,9341,4032,5708,4060,,121.0,1110,1049,598,648,6412,,83.0,30.0,838,2572,520.0,2227,600,753,30,,
0,HIP10424.txt,896,,2927,990,240,710,9.0,126,25,2131,,21.0,19.0,24.0,1538,2465,500,829,2434,340.0,21.0,1366,547,1359,36,,4727,25.0,992,2129,1941,2450,2.0,1581,2707,1986,,534,720,138,,191,7197,2780,3326,1850,1.0,46.0,1003,643,479,437,3244,,36.0,16.0,1028,1405,178.0,1179,482,494,46,,
0,HIP13929.txt,6815,,9253,4153,1063,2967,34.0,180,2071,9184,,51.0,27.0,91.0,5567,7708,2015,6645,7112,1439.0,63.0,4764,1424,5701,168,,13495,3443.0,4163,5791,4997,8806,9.0,6050,7898,6713,,2100,2687,439,,1015,18757,10279,11556,4157,,162.0,3925,1801,1611,964,12217,,136.0,61.0,1781,4384,855.0,4347,956,1242,157,,
0,HIP13220.txt,4243,,4788,1451,374,1286,11.0,31,1680,4171,1.0,42.0,26.0,45.0,2534,4393,738,4519,2578,532.0,26.0,2271,675,2279,116,,5462,3002.0,1973,2903,3403,2786,1.0,2521,3786,3955,,950,1198,165,,454,6695,3584,4802,2293,,79.0,1414,858,1226,477,6003,,60.0,38.0,528,2513,461.0,1664,587,247,75,,
0,HIP13818.txt,4953,,6321,2568,661,1707,35.0,186,1509,6181,,42.0,27.0,77.0,3864,7122,1474,4863,6871,1221.0,53.0,3961,1231,4673,176,,13924,2907.0,2938,6103,5113,5906,,3920,5782,4899,,1544,2137,368,1.0,804,11252,7932,7381,4216,,172.0,2438,1496,1034,870,7923,,120.0,57.0,800,2716,532.0,3222,859,1038,108,,
0,HIP03275.txt,5972,,8907,3571,816,2393,45.0,325,98,9750,,50.0,43.0,66.0,5181,8998,1355,6582,7419,1496.0,39.0,5084,1789,6202,154,1.0,14099,2471.0,3346,3690,5152,8386,3.0,5895,1429,5241,,2403,2270,467,3.0,905,20222,9857,11232,5591,3.0,226.0,2967,2237,1539,1859,11826,,128.0,69.0,3694,4114,463.0,4340,1077,1043,146,,
0,HIP10445.txt,5698,,7689,2791,545,1416,30.0,184,78,10689,,44.0,16.0,51.0,3607,5477,581,7369,3899,867.0,35.0,3387,1441,3951,115,,8869,4749.0,1714,2569,6116,5249,4.0,4186,13256,7003,,1330,2889,333,1.0,792,16810,5501,9233,4699,,136.0,2457,1447,751,506,7448,,105.0,51.0,1191,4114,100.0,3051,1089,1250,72,,
0,HIP13793.txt,6068,1.0,7495,2477,738,2018,27.0,136,1358,5608,1.0,42.0,32.0,48.0,4530,7910,1091,5733,5033,1189.0,34.0,3079,899,3641,144,1.0,11861,2424.0,1139,4526,4166,4749,,5465,7644,7465,,1856,1441,289,,672,12204,5867,8741,4568,,140.0,2066,1466,1097,1315,9364,,102.0,45.0,1178,3783,350.0,3118,1258,1357,90,,
0,HIP08223.txt,6526,,6753,2843,626,2111,35.0,42,2465,5974,,42.0,25.0,66.0,3643,5316,1218,4418,4538,947.0,25.0,1238,2540,4044,175,,9796,1967.0,2319,3313,5934,4583,1.0,5228,8239,7325,,1626,3572,331,2.0,932,13297,6130,7647,3451,2.0,162.0,2710,1528,1373,736,6960,,139.0,63.0,2756,3714,675.0,2721,1225,1101,133,,
0,HIP14209.txt,3559,,5537,1885,522,1175,19.0,147,1386,4715,,39.0,29.0,56.0,3181,4971,860,3649,3481,846.0,31.0,1193,724,2607,133,,7617,1443.0,2016,2148,2486,5401,,3152,10216,4331,1.0,1002,2010,242,,898,11101,5547,7482,4041,,124.0,1470,1009,777,347,4962,,113.0,42.0,1186,2590,619.0,2531,601,913,91,,
0,HIP09366.txt,2164,,2796,911,205,760,12.0,18,1010,2564,,9.0,14.0,20.0,1262,1810,934,2525,1340,309.0,10.0,1067,433,1225,51,,2466,1417.0,1016,1026,1810,1518,,1350,2752,2605,,625,639,145,,343,4481,1843,3249,1465,,55.0,925,533,490,342,2515,,52.0,21.0,346,1114,282.0,715,155,132,33,,
0,HIP05665.txt,3625,,3839,1577,443,1098,6.0,72,514,3303,1.0,45.0,16.0,60.0,1808,7052,849,3440,3845,455.0,39.0,1386,132,2052,48,,4730,1961.0,1041,4444,8686,1901,1.0,5614,3829,2011,,1924,2638,164,,282,8110,4094,1848,1400,,104.0,1583,854,873,295,4457,,41.0,6.0,394,1886,157.0,1807,1046,1053,144,,
0,HIP08821.txt,2489,,3809,1051,222,807,10.0,55,737,3173,,30.0,13.0,34.0,2468,4477,489,2409,2566,456.0,20.0,1719,711,1668,60,,5757,1422.0,1395,2228,3733,2604,1.0,2187,4884,2162,,804,1258,150,,209,7385,2669,4604,3780,,76.0,1033,700,667,283,3459,,47.0,30.0,277,1980,339.0,1059,643,491,58,,
0,HIP13554.txt,5924,,8843,1526,671,2059,48.0,301,113,8105,,53.0,38.0,70.0,4527,7850,1238,4927,4527,1133.0,58.0,3784,1766,4549,135,,11685,3007.0,1321,3759,183,6400,3.0,4422,8322,7307,,1571,5177,337,1.0,1222,14518,7722,9077,6222,3.0,180.0,2905,1980,1698,846,8631,,120.0,65.0,2833,5194,370.0,2567,1413,1651,117,,
0,HIP03197.txt,7835,2.0,8310,3161,630,2346,41.0,32,2895,6677,,42.0,24.0,57.0,4496,7316,1638,8771,5808,1108.0,41.0,3990,1464,5067,187,,10794,4385.0,3472,1914,152,4937,,4508,5834,5327,,2002,3375,382,1.0,820,14275,6637,10140,4484,,183.0,3171,2213,1303,557,9358,,121.0,61.0,1016,2893,692.0,3190,784,793,82,,
0,HIP05815.txt,5206,,5760,1901,246,1426,23.0,45,1961,4479,,34.0,18.0,56.0,2994,5114,1610,4449,3885,693.0,46.0,2516,649,3931,153,,8735,1376.0,1889,2755,2976,3430,1.0,2997,8604,5792,,1904,2908,316,,661,13692,4828,6079,3289,,131.0,2615,1415,950,350,6484,,97.0,41.0,570,1993,396.0,2203,651,578,98,,
0,HIP03385.txt,6169,3.0,5716,1794,561,1513,17.0,27,2824,4247,,23.0,23.0,40.0,3706,6929,732,3603,3870,843.0,29.0,2290,977,2829,104,,8787,1970.0,1955,2602,2245,4006,2.0,3028,8666,4350,,1220,1801,192,,322,10800,4474,6318,5692,,84.0,1350,1080,887,324,5998,,54.0,31.0,786,2598,661.0,2852,585,756,56,,
0,HIP08702.txt,6106,,10400,3088,578,2044,46.0,200,1941,6202,2.0,61.0,34.0,84.0,4652,7965,1776,2388,7619,1168.0,50.0,4230,1741,5261,156,,14535,6.0,2402,3306,3610,7770,2.0,5314,15070,7846,,1831,4820,386,2.0,1042,18756,9557,9827,5542,1.0,206.0,3460,1872,1810,438,5356,,127.0,61.0,1299,3864,899.0,3835,442,380,121,,
0,HIP13396.txt,7550,,15020,4310,1025,2750,81.0,385,2403,11561,1.0,91.0,60.0,120.0,6833,12288,1352,10181,7896,2161.0,89.0,6777,2533,7550,331,,19625,4076.0,1954,6251,4810,13131,4.0,7615,22487,10102,,2581,7261,731,5.0,1849,29671,13349,16011,10995,2.0,231.0,4985,2285,1684,866,12837,,236.0,113.0,2029,7992,715.0,7771,2126,2301,227,,
0,HIP13263.txt,5151,,5196,2218,448,1401,16.0,102,1405,4664,1.0,29.0,23.0,43.0,3644,5235,1667,3886,4726,681.0,47.0,2866,1083,3627,92,,9999,1417.0,1855,2046,2701,4459,1.0,4813,10664,7249,,1300,2578,208,,631,13726,4687,8127,3000,,102.0,2427,1631,821,426,5932,,82.0,50.0,1184,3166,607.0,2677,816,745,61,,
0,HIP08339.txt,8265,2.0,7874,2139,683,1588,11.0,124,1398,4016,,66.0,31.0,69.0,3126,8780,1721,2366,7881,775.0,68.0,4244,1223,4027,142,,16778,26.0,2150,5267,8784,5625,2.0,6161,8987,7063,,2320,2891,322,,385,20391,6332,11467,7202,,129.0,2840,1491,1389,889,8012,,106.0,40.0,1134,3624,499.0,2944,1073,1446,145,,
0,HIP13709.txt,8010,,11546,3417,717,2570,56.0,230,2395,8371,,50.0,33.0,72.0,6438,10811,2101,7319,7798,1550.0,61.0,4616,2253,5546,218,,17671,3963.0,3445,6902,4512,7456,1.0,5377,9042,8690,,1767,4002,517,3.0,1263,19263,10939,11635,6180,1.0,196.0,2588,1887,1958,645,7876,,157.0,63.0,1889,5684,945.0,4115,1090,1397,135,,
0,HIP11058.txt,12425,,12993,3846,1117,3313,57.0,51,5281,8061,,98.0,67.0,97.0,6962,11258,2439,7172,8455,1377.0,91.0,4805,2074,6437,244,,15398,3097.0,3328,4266,4405,9250,3.0,6556,11400,9977,,2995,3696,546,2.0,1486,22808,8863,14405,7730,,204.0,3556,3269,1593,1608,11980,,172.0,84.0,2177,5607,1462.0,5005,1067,1420,136,,
0,HIP13810.txt,990,,2106,979,253,628,,76,24,2393,,20.0,9.0,45.0,1257,4458,687,2107,2380,216.0,17.0,1037,105,1376,39,,3491,1318.0,1256,2015,96,1026,,3160,3616,1239,,873,1756,100,,199,5131,2564,1245,1054,,64.0,931,562,496,99,1652,,28.0,8.0,363,1287,171.0,1083,595,727,44,,
0,HIP12980.txt,6556,,10428,2875,877,2232,35.0,173,2456,3997,2.0,58.0,34.0,68.0,4395,8052,1671,2262,7558,1205.0,54.0,4201,1746,5089,148,,16139,4.0,2680,4850,6599,8535,2.0,6151,9628,8297,1.0,2128,3390,424,1.0,1065,19142,8241,11974,6152,,243.0,2907,2182,1373,1181,9359,,124.0,62.0,2059,5437,804.0,4230,1380,1850,114,,
0,HIP05540.txt,7999,,9278,2783,596,1973,20.0,129,1231,5741,,69.0,35.0,63.0,5466,8705,1004,6110,6196,1026.0,62.0,3954,1009,4293,177,,10385,1931.0,2603,2778,7947,4729,1.0,6106,12520,8675,,2064,3348,392,,924,15614,5572,10317,4039,,137.0,3027,2075,1392,664,7846,,134.0,65.0,1176,3524,415.0,3539,1311,1343,89,,
0,HIP09150.txt,6152,,6706,2190,638,2214,25.0,33,3185,7948,,53.0,26.0,66.0,4287,8082,1168,8031,3517,822.0,59.0,3776,748,3994,169,,8992,5322.0,3300,3486,4474,3377,,5638,10000,5960,,2020,3476,324,,622,15474,5267,7306,3821,,153.0,2627,1729,1065,486,7945,,110.0,52.0,812,1914,524.0,2195,361,356,97,,
0,HIP14009.txt,4500,,6086,1989,498,1167,23.0,37,2985,8509,,38.0,21.0,56.0,3205,4566,921,5398,2786,902.0,37.0,2420,1262,3432,129,,8368,2792.0,1968,2372,4690,4297,,3222,7063,4199,,1308,2983,311,,1108,15196,4550,8699,4828,1.0,106.0,2247,1588,759,756,6215,,109.0,38.0,2249,2933,555.0,2056,531,680,70,,
0,HIP13786.txt,13438,,15585,5060,1424,4518,81.0,359,3433,7904,2.0,697.0,73.0,157.0,9262,15512,3039,3934,12044,2249.0,118.0,7937,3011,10444,262,1.0,25244,16.0,4941,10851,16888,13915,4.0,10786,2998,13809,,3910,8520,668,1.0,2139,27384,15652,18768,7621,14.0,235.0,5014,3175,3554,1694,19290,,228.0,121.0,9352,8753,1293.0,7605,2122,3287,238,,
0,HIP14037.txt,6466,,7857,2249,547,1463,19.0,29,3182,5677,2.0,41.0,34.0,71.0,3017,4431,1391,4196,4760,935.0,46.0,2872,1222,3956,181,1.0,9893,2458.0,2537,3774,5184,5666,1.0,3868,7560,7832,,1467,3710,323,,1004,14754,6183,9295,4318,4.0,158.0,2357,1963,1131,802,6978,,129.0,54.0,3104,3102,735.0,2976,673,855,93,,
0,HIP10817.txt,3264,,4023,1591,462,1309,6.0,83,504,2332,,56.0,16.0,65.0,1849,7729,1062,1351,4689,527.0,23.0,1506,160,2266,55,,4659,8.0,1424,3840,10748,2337,1.0,5650,3919,2126,,1895,1912,196,,350,6248,5132,2787,1520,,111.0,1141,928,1095,331,4011,,70.0,11.0,414,1553,206.0,2247,983,937,153,,
0,HIP13427.txt,14633,,23606,6613,1589,5133,66.0,99,8549,13935,1.0,88.0,76.0,153.0,9606,16190,2519,11558,9538,2438.0,103.0,8000,3116,9325,439,,25611,6399.0,5490,11334,7023,11662,3.0,13531,33909,24133,,3952,7558,781,1.0,2491,37595,17292,24980,12910,,434.0,6459,4177,3267,1325,15622,,306.0,93.0,2862,8752,1688.0,6530,1882,2098,286,,
0,HIP14192.txt,9633,1.0,10329,3704,1150,2518,35.0,34,4082,4077,,61.0,62.0,94.0,6313,9612,1370,3744,10889,1648.0,82.0,5512,1114,4569,277,,21564,10.0,2839,2794,13008,10160,2.0,8773,13724,9720,,2685,7726,428,1.0,1153,20953,12698,12738,6250,4.0,183.0,2956,2204,1995,1102,12583,,184.0,79.0,4363,4506,1183.0,4312,399,636,197,,
0,HIP00110.txt,5404,1.0,4671,1735,441,1220,22.0,17,1707,1860,1.0,27.0,32.0,48.0,2783,4219,1021,1398,3642,685.0,27.0,2378,830,2597,120,,7204,2.0,1141,1501,3957,3778,3.0,2574,1074,3706,,1001,925,217,1.0,636,7716,4209,5234,1648,,90.0,1293,957,781,594,5196,,81.0,38.0,718,2309,528.0,1798,732,841,86,,
0,HIP10507.txt,8290,,8255,2317,627,2058,42.0,30,3655,7977,,29.0,36.0,57.0,3877,5613,1674,6563,3679,1006.0,66.0,3611,1462,4377,168,,10167,5797.0,3635,3400,4547,4566,,4336,7356,6503,,1310,3501,325,,1193,15922,6336,7277,4491,3.0,182.0,2439,1405,1599,811,6374,,130.0,68.0,3103,3692,961.0,3608,351,424,76,,
0,HIP00934.txt,9185,,8986,3589,1038,2651,38.0,168,2237,10895,,44.0,52.0,86.0,4753,7846,1168,9017,4324,1041.0,60.0,4767,1514,5751,208,,12717,5580.0,596,5374,8088,7533,,6423,8069,8089,,1903,4828,396,1.0,1038,17466,8613,7986,4114,1.0,107.0,3296,1713,1598,2028,11162,,153.0,60.0,2947,3720,414.0,5179,938,1196,131,,
0,HIP13185.txt,8150,1.0,7415,3376,787,2255,44.0,55,3629,3436,,42.0,56.0,86.0,5318,9270,1620,3016,8215,1379.0,51.0,3536,1551,4783,211,,15855,19.0,2654,5135,6298,7536,1.0,5780,9483,8932,,2473,4044,482,1.0,1424,18087,11193,9657,5608,1.0,143.0,2787,1504,1741,1084,10550,,171.0,79.0,1411,5258,1005.0,4455,1411,1973,203,,
0,HIP09062.txt,8891,,13131,5166,1239,3721,74.0,294,2720,10320,,84.0,65.0,122.0,7018,11263,2169,7600,7909,1757.0,97.0,7200,1788,6452,223,1.0,15000,4589.0,5249,6795,6360,10858,5.0,6836,10221,9877,,2676,6062,681,2.0,1499,23064,10730,13798,5621,,239.0,4734,2661,3002,810,17027,,213.0,97.0,2456,7139,1381.0,4679,787,1589,190,,
0,HIP13350.txt,4771,,8547,2627,583,1477,21.0,31,3302,6056,,53.0,24.0,39.0,4080,6345,1443,5421,5665,937.0,53.0,4051,1341,4184,180,,11773,2490.0,2466,4568,7633,5749,,6431,13373,7752,,1820,3229,315,1.0,877,16932,7554,9579,4279,,155.0,2668,1675,1224,439,6326,,95.0,63.0,1390,4453,920.0,3555,744,787,88,,
0,HIP00805.txt,13065,,12654,3659,905,3152,52.0,54,5441,6126,1.0,63.0,42.0,94.0,6754,11459,2132,3071,8466,1653.0,86.0,4721,2435,7282,251,,22084,7.0,4107,7966,10199,10838,2.0,8463,23072,18177,,3010,4718,497,2.0,1498,24737,11967,14638,9053,1.0,208.0,4024,2876,1318,1516,13041,,180.0,83.0,2009,6304,1097.0,4108,1222,1644,151,,
0,HIP13847.txt,2164,,2960,1005,182,668,9.0,42,569,1542,,10.0,8.0,25.0,1747,3021,617,854,2734,414.0,16.0,1361,572,1263,48,1.0,4521,23.0,798,2205,1230,2131,,1382,2456,1841,,562,855,110,,188,5628,2675,3618,2536,1.0,50.0,1032,690,765,218,3847,,40.0,9.0,399,1422,221.0,750,306,270,22,,
0,HIP13370.txt,9913,,8905,4045,901,2344,81.0,54,3249,12617,3.0,47.0,51.0,103.0,5128,7736,1202,9678,6758,1329.0,72.0,4541,1531,7235,326,2.0,15870,3381.0,2133,2670,254,6867,1.0,5953,9433,6353,,1821,2181,592,1.0,1501,17424,7938,13809,4219,,207.0,2830,2010,1273,1050,12023,,192.0,94.0,1317,3747,1078.0,3895,530,666,210,,
0,HIP01162.txt,7233,,10897,2707,329,2245,22.0,178,1778,6855,,48.0,33.0,71.0,4331,7421,2536,5683,5685,993.0,53.0,3758,1876,4884,141,1.0,12800,2901.0,2839,3736,8409,5784,1.0,3553,6803,7498,,2913,2224,368,2.0,993,16092,6791,9607,4769,,165.0,2919,1954,1206,1014,9473,,156.0,74.0,1246,4936,674.0,3612,1417,1628,99,,
0,HIP03383.txt,4614,,4789,1806,423,1378,20.0,118,1036,4790,2.0,36.0,18.0,44.0,2970,4683,645,3727,4462,601.0,31.0,2426,781,2894,133,2.0,9906,1587.0,1898,2711,4010,4518,,3395,4883,4249,,1183,1531,203,,649,11228,5398,5864,2873,,88.0,1853,1215,735,671,5783,,90.0,61.0,756,2439,285.0,1891,886,653,75,,
